1044_Pride_And_Prejudice_Disk_Two_02.28.47.876-02.28.52.514	02.28.47.876	02.28.52.514	02.28.47.876	02.28.52.514	They walk on together.
1044_Pride_And_Prejudice_Disk_Two_02.30.16.908-02.30.17.575	02.30.16.908	02.30.17.575	02.30.16.242	02.30.18.242	He looks down at her.
1044_Pride_And_Prejudice_Disk_Two_02.30.17.908-02.30.19.655	02.30.17.908	02.30.19.655	02.30.17.782	02.30.19.782	She gazes up at him.
1044_Pride_And_Prejudice_Disk_Two_02.30.23.368-02.30.28.060	02.30.23.368	02.30.28.060	02.30.23.368	02.30.28.060	The two couples walk on down the country lane.
1044_Pride_And_Prejudice_Disk_Two_02.32.58.293-02.33.03.355	02.32.58.293	02.33.03.355	02.32.58.293	02.33.03.355	He bends down and kisses her tenderly on top of the head.
1044_Pride_And_Prejudice_Disk_Two_02.33.14.908-02.33.18.110	02.33.14.908	02.33.18.110	02.33.14.908	02.33.18.110	People.
1044_Pride_And_Prejudice_Disk_Two_02.34.35.911-02.34.42.578	02.34.35.911	02.34.42.578	02.34.35.911	02.34.42.578	Outside the church, two young girls hold up an arch of green foliage and berries for people to walk under.
1044_Pride_And_Prejudice_Disk_Two_02.34.42.911-02.34.50.578	02.34.42.911	02.34.50.578	02.34.42.911	02.34.50.578	They step up into the waiting carriage, well wishers surrounding them on every side.
1044_Pride_And_Prejudice_Disk_Two_02.34.50.911-02.34.54.578	02.34.50.911	02.34.54.578	02.34.50.911	02.34.54.578	Behind them, people also pass beneath the arch.
1044_Pride_And_Prejudice_Disk_Two_02.34.54.911-02.35.01.578	02.34.54.911	02.35.01.578	02.34.54.911	02.35.01.578	SOMEONE's face is a picture of joy, while even SOMEONE's usual stern expression has softened into a beaming smile.
1044_Pride_And_Prejudice_Disk_Two_02.35.01.911-02.35.05.605	02.35.01.911	02.35.05.605	02.35.01.911	02.35.05.605	They two step up into the carriage that awaits them.
1044_Pride_And_Prejudice_Disk_Two_02.35.09.031-02.35.11.174	02.35.09.031	02.35.11.174	02.35.09.031	02.35.11.174	SOMEONE gazes adoringly at her new husband.
1044_Pride_And_Prejudice_Disk_Two_02.35.15.031-02.35.19.698	02.35.15.031	02.35.19.698	02.35.15.031	02.35.19.698	Then the two carriages lurch away, the crowd of well wishers waving them off.
1044_Pride_And_Prejudice_Disk_Two_02.35.20.031-02.35.23.516	02.35.20.031	02.35.23.516	02.35.20.031	02.35.23.516	The ground is covered with a light dusting of snow.
1044_Pride_And_Prejudice_Disk_Two_02.35.31.186-02.35.45.444	02.35.31.186	02.35.45.444	02.35.31.186	02.35.45.444	People gaze tenderly into each other's eyes, and slowly he leans forward and kisses her gently on the lips.
1045_An_education_00.01.05.197-00.01.07.303	00.01.05.197	00.01.07.303	00.01.05.197	00.01.07.303	At School.
1045_An_education_00.01.05.297-00.01.09.300	00.01.05.297	00.01.09.300	00.01.05.297	00.01.09.300	Young women walk with books balanced on their heads.
1045_An_education_00.01.17.430-00.01.22.770	00.01.17.430	00.01.22.770	00.01.17.430	00.01.22.770	The girls lead to dance.
1045_An_education_00.01.19.734-00.01.23.580	00.01.19.734	00.01.23.580	00.01.19.734	00.01.23.580	Circling the hall in pairs.
1045_An_education_00.01.26.030-00.01.33.549	00.01.26.030	00.01.33.549	00.01.26.030	00.01.33.549	They use whisks in the cookery class.
1045_An_education_00.01.33.999-00.01.37.260	00.01.33.999	00.01.37.260	00.01.33.999	00.01.37.260	Heavy snow is falling.
1045_An_education_00.01.34.099-00.01.37.860	00.01.34.099	00.01.37.860	00.01.34.099	00.01.37.860	A teenage girl walks down sub-urban street.
1045_An_education_00.01.37.809-00.01.41.081	00.01.37.809	00.01.41.081	00.01.37.809	00.01.41.081	She has long dark hair.
1045_An_education_00.01.34.099-00.01.37.852	00.01.34.099	00.01.37.852	00.01.34.099	00.01.37.852	She is wearing school uniform.
1045_An_education_00.01.42.534-00.01.47.971	00.01.42.534	00.01.47.971	00.01.42.534	00.01.47.971	Girls playing hula hoop in the playground.
1045_An_education_00.01.49.861-00.01.51.177	00.01.49.861	00.01.51.177	00.01.49.519	00.01.51.519	Girls breathe on a cold window.
1045_An_education_00.01.51.177-00.01.55.287	00.01.51.177	00.01.55.287	00.01.51.177	00.01.55.287	They make foot shapes in condensation.
1045_An_education_00.02.01.760-00.02.06.126	00.02.01.760	00.02.06.126	00.02.01.760	00.02.06.126	They play lacrosse.
1045_An_education_00.02.13.147-00.02.19.260	00.02.13.147	00.02.19.260	00.02.13.147	00.02.19.260	The girls daydream and doze.
1045_An_education_00.02.20.632-00.02.24.045	00.02.20.632	00.02.24.045	00.02.20.632	00.02.24.045	In class.
1045_An_education_00.02.23.837-00.02.26.586	00.02.23.837	00.02.26.586	00.02.23.837	00.02.26.586	The girl scratches the back of her ankle with her other foot.
1045_An_education_00.02.26.270-00.02.28.461	00.02.26.270	00.02.28.461	00.02.26.270	00.02.28.461	A graphic paper plane flies into a bin.
1045_An_education_00.02.31.979-00.02.37.461	00.02.31.979	00.02.37.461	00.02.31.979	00.02.37.461	The girls daydream and look bored.
1045_An_education_00.03.45.513-00.03.48.028	00.03.45.513	00.03.48.028	00.03.45.513	00.03.48.028	Her father sips his juice.
1045_An_education_00.03.49.596-00.03.56.788	00.03.49.596	00.03.56.788	00.03.49.596	00.03.56.788	SOMEONE is at orchestra practice.
1045_An_education_00.03.57.112-00.04.00.064	00.03.57.112	00.04.00.064	00.03.57.112	00.04.00.064	A young boy next to her on violin stares at her.
1045_An_education_00.04.00.064-00.04.02.492	00.04.00.064	00.04.02.492	00.04.00.064	00.04.02.492	She waves to an older fresh faced lad in the violin section.
1045_An_education_00.04.04.034-00.04.08.642	00.04.04.034	00.04.08.642	00.04.04.034	00.04.08.642	The youngsters tape the mickey and SOMEONE size in frustration.
1045_An_education_00.04.22.530-00.04.27.051	00.04.22.530	00.04.27.051	00.04.22.530	00.04.27.051	SOMEONE and the violinist exchanged glances as they play.
1045_An_education_00.04.29.604-00.04.31.018	00.04.29.604	00.04.31.018	00.04.29.311	00.04.31.311	Later SOMEONE frowns at the sky.
1045_An_education_00.04.29.172-00.04.33.097	00.04.29.172	00.04.33.097	00.04.29.172	00.04.33.097	She leaves orchestra practice.
1045_An_education_00.05.04.214-00.05.07.182	00.05.04.214	00.05.07.182	00.05.04.214	00.05.07.182	She stands getting soaked to the bus stop.
1045_An_education_00.05.08.044-00.05.10.366	00.05.08.044	00.05.10.366	00.05.08.044	00.05.10.366	The car speeds past.
1045_An_education_00.05.08.044-00.05.13.705	00.05.08.044	00.05.13.705	00.05.08.044	00.05.13.705	The woman with the pram and a young boy nearly gets run over.
1045_An_education_00.05.27.707-00.05.35.370	00.05.27.707	00.05.35.370	00.05.27.707	00.05.35.370	The car pulls over beside SOMEONE.
1045_An_education_00.05.29.661-00.05.32.227	00.05.29.661	00.05.32.227	00.05.29.661	00.05.32.227	She avoids eye-contact with the handsome driver.
1045_An_education_00.06.11.337-00.06.13.742	00.06.11.337	00.06.13.742	00.06.11.337	00.06.13.742	He gets out of the car.
1045_An_education_00.06.13.742-00.06.22.712	00.06.13.742	00.06.22.712	00.06.13.742	00.06.22.712	He runs around to put the cello in the back seat.
1045_An_education_00.06.33.136-00.06.37.541	00.06.33.136	00.06.37.541	00.06.33.136	00.06.37.541	He gets back behind the wheel.
1045_An_education_00.06.41.766-00.06.45.751	00.06.41.766	00.06.45.751	00.06.41.766	00.06.45.751	He drives up at walking pace beside SOMEONE.
1045_An_education_00.07.21.814-00.07.27.393	00.07.21.814	00.07.27.393	00.07.21.814	00.07.27.393	She hops into the passenger seat.
1045_An_education_00.07.47.475-00.07.49.664	00.07.47.475	00.07.49.664	00.07.47.475	00.07.49.664	SOMEONE changes gear.
1045_An_education_00.07.49.764-00.07.53.396	00.07.49.764	00.07.53.396	00.07.49.764	00.07.53.396	They arrive on SOMEONE's niche tree-lined street.
1045_An_education_00.07.56.300-00.08.00.214	00.07.56.300	00.08.00.214	00.07.56.300	00.08.00.214	A large black car overtakes them.
1045_An_education_00.09.22.578-00.09.24.781	00.09.22.578	00.09.24.781	00.09.22.578	00.09.24.781	SOMEONE nods and gives a tight smile.
1045_An_education_00.09.25.081-00.09.28.069	00.09.25.081	00.09.28.069	00.09.25.081	00.09.28.069	SOMEONE smiles and gets out of the car.
1045_An_education_00.09.44.093-00.09.49.433	00.09.44.093	00.09.49.433	00.09.44.093	00.09.49.433	Lying on the floor of her room.
1045_An_education_00.09.49.121-00.10.01.654	00.09.49.121	00.10.01.654	00.09.49.121	00.10.01.654	SOMEONE sings along with the record which spins on the small player on the floor.
1045_An_education_00.11.21.364-00.11.26.821	00.11.21.364	00.11.26.821	00.11.21.364	00.11.26.821	SOMEONE winces as SOMEONE flounders.
1045_An_education_00.11.26.576-00.11.30.119	00.11.26.576	00.11.30.119	00.11.26.576	00.11.30.119	He resorts to his tea.
1045_An_education_00.11.30.413-00.11.33.780	00.11.30.413	00.11.33.780	00.11.30.413	00.11.33.780	On another day SOMEONE meets the card in a large bouquet of flowers.
1045_An_education_00.12.03.550-00.12.04.917	00.12.03.550	00.12.04.917	00.12.03.234	00.12.05.234	Her father frowns.
1045_An_education_00.12.03.417-00.12.06.367	00.12.03.417	00.12.06.367	00.12.03.417	00.12.06.367	Her mother smirks as SOMEONE strides off on the garden path.
1045_An_education_00.13.05.846-00.13.13.741	00.13.05.846	00.13.13.741	00.13.05.846	00.13.13.741	SOMEONE's crossed the road in front of them.
1045_An_education_00.14.22.773-00.14.25.056	00.14.22.773	00.14.25.056	00.14.22.773	00.14.25.056	SOMEONE agonizes.
1045_An_education_00.14.39.782-00.14.42.541	00.14.39.782	00.14.42.541	00.14.39.782	00.14.42.541	They shake hands.
1045_An_education_00.14.42.541-00.14.47.187	00.14.42.541	00.14.47.187	00.14.42.541	00.14.47.187	SOMEONE heads back to her friends.
1045_An_education_00.16.27.960-00.16.33.468	00.16.27.960	00.16.33.468	00.16.27.960	00.16.33.468	They sit awkwardly in the living room.
1045_An_education_00.16.33.165-00.16.37.830	00.16.33.165	00.16.37.830	00.16.33.165	00.16.37.830	SOMEONE studying SOMEONE.
1045_An_education_00.17.57.961-00.18.00.959	00.17.57.961	00.18.00.959	00.17.57.961	00.18.00.959	SOMEONE gallantly kisses SOMEONE's hand.
1045_An_education_00.18.03.578-00.18.12.550	00.18.03.578	00.18.12.550	00.18.03.578	00.18.12.550	People run through the London rain, up stone steps to the concert venue.
1045_An_education_00.18.27.107-00.18.32.410	00.18.27.107	00.18.32.410	00.18.27.107	00.18.32.410	The men and women pair up and go in.
1045_An_education_00.18.32.788-00.18.35.169	00.18.32.788	00.18.35.169	00.18.32.788	00.18.35.169	SOMEONE admires glamorous blond SOMEONE.
1045_An_education_00.18.34.869-00.18.37.390	00.18.34.869	00.18.37.390	00.18.34.869	00.18.37.390	She touches her fur stole.
1045_An_education_00.19.33.467-00.19.36.857	00.19.33.467	00.19.36.857	00.19.33.467	00.19.36.857	The pair walk off together.
1045_An_education_00.19.34.841-00.19.36.458	00.19.34.841	00.19.36.458	00.19.34.650	00.19.36.650	SOMEONE taps SOMEONE playfully on the shoulder.
1045_An_education_00.19.40.330-00.19.48.607	00.19.40.330	00.19.48.607	00.19.40.330	00.19.48.607	People listened rapt attention to the concert.
1045_An_education_00.20.01.332-00.20.09.067	00.20.01.332	00.20.09.067	00.20.01.332	00.20.09.067	SOMEONE looks unimpressed and sleepy.
1045_An_education_00.19.58.952-00.20.01.332	00.19.58.952	00.20.01.332	00.19.58.952	00.20.01.332	SOMEONE concentrates serenely.
1045_An_education_00.20.17.693-00.20.21.924	00.20.17.693	00.20.21.924	00.20.17.693	00.20.21.924	SOMEONE smiles to herself as she listens.
1045_An_education_00.20.23.514-00.20.27.358	00.20.23.514	00.20.27.358	00.20.23.514	00.20.27.358	Later, everyone files out at the concert hall.
1045_An_education_00.20.46.012-00.20.48.786	00.20.46.012	00.20.48.786	00.20.46.012	00.20.48.786	They walked to the night club.
1045_An_education_00.20.48.786-00.20.51.529	00.20.48.786	00.20.51.529	00.20.48.786	00.20.51.529	A platinum blonde singer fronts the band.
1045_An_education_00.20.57.700-00.21.06.099	00.20.57.700	00.21.06.099	00.20.57.700	00.21.06.099	SOMEONE smiles as she looks around to the glamorous halll, and all table lamps.
1045_An_education_00.21.51.674-00.21.53.307	00.21.51.674	00.21.53.307	00.21.51.491	00.21.53.491	People, exchanged a worried look.
1045_An_education_00.22.29.831-00.22.32.595	00.22.29.831	00.22.32.595	00.22.29.831	00.22.32.595	SOMEONE glances at SOMEONE who freezes.
1045_An_education_00.22.56.812-00.23.00.259	00.22.56.812	00.23.00.259	00.22.56.812	00.23.00.259	SOMEONE smiles happily as she applauds the singer.
1045_An_education_00.23.00.100-00.23.04.642	00.23.00.100	00.23.04.642	00.23.00.100	00.23.04.642	She keeps watching the stage.
1045_An_education_00.23.01.254-00.23.03.713	00.23.01.254	00.23.03.713	00.23.01.254	00.23.03.713	People talk together.
1045_An_education_00.23.13.608-00.23.17.102	00.23.13.608	00.23.17.102	00.23.13.608	00.23.17.102	SOMEONE watches the glamorous couple.
1045_An_education_00.23.17.402-00.23.22.494	00.23.17.402	00.23.22.494	00.23.17.402	00.23.22.494	As SOMEONE looks at her, she glances at him.
1045_An_education_00.23.21.577-00.23.24.665	00.23.21.577	00.23.24.665	00.23.21.577	00.23.24.665	She smiles, self consciously.
1045_An_education_00.23.26.836-00.23.30.214	00.23.26.836	00.23.30.214	00.23.26.836	00.23.30.214	People are completely wrapped up in one another.
1045_An_education_00.23.42.751-00.23.47.286	00.23.42.751	00.23.47.286	00.23.42.751	00.23.47.286	SOMEONE smiles at SOMEONE, and they both laugh.
1045_An_education_00.23.47.683-00.23.51.889	00.23.47.683	00.23.51.889	00.23.47.683	00.23.51.889	She grins happily to herself.
1045_An_education_00.23.55.969-00.24.05.267	00.23.55.969	00.24.05.267	00.23.55.969	00.24.05.267	SOMEONE arrives home.
1045_An_education_00.23.57.474-00.24.01.500	00.23.57.474	00.24.01.500	00.23.57.474	00.24.01.500	She cautiously opens the door.
1045_An_education_00.24.02.402-00.24.06.000	00.24.02.402	00.24.06.000	00.24.02.402	00.24.06.000	She walks quietly in.
1045_An_education_00.24.05.280-00.24.27.946	00.24.05.280	00.24.27.946	00.24.05.280	00.24.27.946	Her mother's in the kitchen.
1045_An_education_00.24.27.204-00.24.29.337	00.24.27.204	00.24.29.337	00.24.27.204	00.24.29.337	Her mother gives a non-committal nod.
1045_An_education_00.24.28.104-00.24.31.153	00.24.28.104	00.24.31.153	00.24.28.104	00.24.31.153	She goes back to her casserole.
1045_An_education_00.24.43.400-00.24.45.411	00.24.43.400	00.24.45.411	00.24.43.400	00.24.45.411	SOMEONE glances over her shoulder.
1045_An_education_00.24.38.618-00.24.43.400	00.24.38.618	00.24.43.400	00.24.38.618	00.24.43.400	SOMEONE trudges sadly from the kitchen.
1045_An_education_00.25.41.670-00.25.45.613	00.25.41.670	00.25.45.613	00.25.41.670	00.25.45.613	SOMEONE's waiting by his car outside the school.
1045_An_education_00.25.45.817-00.25.48.807	00.25.45.817	00.25.48.807	00.25.45.817	00.25.48.807	SOMEONE hurries out.
1045_An_education_00.25.48.807-00.25.50.515	00.25.48.807	00.25.50.515	00.25.48.661	00.25.50.661	She is changed out of her school uniform.
1045_An_education_00.25.52.770-00.25.55.198	00.25.52.770	00.25.55.198	00.25.52.770	00.25.55.198	They both grin.
1045_An_education_00.25.55.198-00.26.00.785	00.25.55.198	00.26.00.785	00.25.55.198	00.26.00.785	She gets into the passenger seat.
1045_An_education_00.26.04.050-00.26.09.567	00.26.04.050	00.26.09.567	00.26.04.050	00.26.09.567	SOMEONE gets behind the wheel.
1045_An_education_00.26.09.608-00.26.13.462	00.26.09.608	00.26.13.462	00.26.09.608	00.26.13.462	The Bristol drives off to the auction.
1045_An_education_00.27.00.242-00.27.02.428	00.27.00.242	00.27.02.428	00.27.00.242	00.27.02.428	SOMEONE smiles knowingly.
1045_An_education_00.27.25.955-00.27.28.135	00.27.25.955	00.27.28.135	00.27.25.955	00.27.28.135	The woman shakes her head.
1045_An_education_00.27.31.280-00.27.33.933	00.27.31.280	00.27.33.933	00.27.31.280	00.27.33.933	And again, SOMEONE's reaching with excitement.
1045_An_education_00.27.38.048-00.27.38.916	00.27.38.048	00.27.38.916	00.27.37.482	00.27.39.482	SOMEONE's grinning.
1045_An_education_00.28.04.022-00.28.06.919	00.28.04.022	00.28.06.919	00.28.04.022	00.28.06.919	SOMEONE's place is palatial.
1045_An_education_00.28.06.919-00.28.10.961	00.28.06.919	00.28.10.961	00.28.06.919	00.28.10.961	It's filled with art and luxury furniture.
1045_An_education_00.28.56.371-00.28.59.153	00.28.56.371	00.28.59.153	00.28.56.371	00.28.59.153	SOMEONE turns, and stares at her.
1045_An_education_00.29.15.995-00.29.18.631	00.29.15.995	00.29.18.631	00.29.15.995	00.29.18.631	They shake on it.
1045_An_education_00.29.18.986-00.29.20.936	00.29.18.986	00.29.20.936	00.29.18.961	00.29.20.961	Later, they are in SOMEONE's car.
1045_An_education_00.29.41.489-00.29.43.994	00.29.41.489	00.29.43.994	00.29.41.489	00.29.43.994	They park up at a part of town with tall townhouses.
1045_An_education_00.29.54.448-00.29.56.310	00.29.54.448	00.29.56.310	00.29.54.379	00.29.56.379	He takes his hat.
1045_An_education_00.29.56.310-00.30.02.729	00.29.56.310	00.30.02.729	00.29.56.310	00.30.02.729	He approaches a family, waiting with baggage on the corner.
1045_An_education_00.30.02.878-00.30.17.349	00.30.02.878	00.30.17.349	00.30.02.878	00.30.17.349	SOMEONE smiles, watching his easy manner as he slings a young lad under one arm, and helps with the bags.
1045_An_education_00.30.20.961-00.30.26.395	00.30.20.961	00.30.26.395	00.30.20.961	00.30.26.395	SOMEONE shows the family in through a wooden front door.
1045_An_education_00.30.27.308-00.30.30.076	00.30.27.308	00.30.30.076	00.30.27.308	00.30.30.076	An older woman peers out through some of that curtains.
1045_An_education_00.30.30.244-00.30.33.306	00.30.30.244	00.30.33.306	00.30.30.244	00.30.33.306	SOMEONE looks up at her.
1045_An_education_00.30.35.921-00.30.43.266	00.30.35.921	00.30.43.266	00.30.35.921	00.30.43.266	She then leans forward, opens the glove box and takes out a packet of cigarettes.
1045_An_education_00.30.44.022-00.30.47.006	00.30.44.022	00.30.47.006	00.30.44.022	00.30.47.006	She lights one.
1045_An_education_00.30.48.451-00.30.56.405	00.30.48.451	00.30.56.405	00.30.48.451	00.30.56.405	She watches SOMEONE return to the car.
1045_An_education_00.31.47.879-00.31.49.677	00.31.47.879	00.31.49.677	00.31.47.778	00.31.49.778	SOMEONE slumps onto her desk.
1045_An_education_00.31.50.810-00.31.52.718	00.31.50.810	00.31.52.718	00.31.50.764	00.31.52.764	Later she is at home.
1045_An_education_00.33.31.014-00.33.34.560	00.33.31.014	00.33.34.560	00.33.31.014	00.33.34.560	Stunned SOMEONE looks to her mother.
1045_An_education_00.33.37.471-00.33.40.975	00.33.37.471	00.33.40.975	00.33.37.471	00.33.40.975	She goes to a cafe with friends.
1045_An_education_00.33.41.302-00.33.43.486	00.33.41.302	00.33.43.486	00.33.41.302	00.33.43.486	SOMEONE cycles up.
1045_An_education_00.34.20.004-00.34.23.540	00.34.20.004	00.34.23.540	00.34.20.004	00.34.23.540	Scrimming, SOMEONE tries to laugh it off.
1045_An_education_00.34.39.792-00.34.41.644	00.34.39.792	00.34.41.644	00.34.39.718	00.34.41.718	SOMEONE emerges from her bedroom out of a landing.
1045_An_education_00.34.45.218-00.34.52.247	00.34.45.218	00.34.52.247	00.34.45.218	00.34.52.247	She listens to her parents talking downstairs.
1045_An_education_00.36.26.789-00.36.29.543	00.36.26.789	00.36.29.543	00.36.26.789	00.36.29.543	SOMEONE looks wistful.
1045_An_education_00.37.15.657-00.37.18.877	00.37.15.657	00.37.18.877	00.37.15.657	00.37.18.877	SOMEONE suppresses her giggle.
1045_An_education_00.37.26.992-00.37.31.549	00.37.26.992	00.37.31.549	00.37.26.992	00.37.31.549	SOMEONE is putting a scarf in SOMEONE's hair.
1045_An_education_00.38.36.022-00.38.39.780	00.38.36.022	00.38.39.780	00.38.36.022	00.38.39.780	Wearing SOMEONE's little bright dress, SOMEONE smiles nervously.
1045_An_education_00.38.42.031-00.38.45.988	00.38.42.031	00.38.45.988	00.38.42.031	00.38.45.988	SOMEONE is wearing a stylish coat.
1045_An_education_00.38.42.801-00.38.46.841	00.38.42.801	00.38.46.841	00.38.42.801	00.38.46.841	She has her hair neatly done up.
1045_An_education_00.38.43.841-00.38.49.567	00.38.43.841	00.38.49.567	00.38.43.841	00.38.49.567	People stand and admire the affect.
1045_An_education_00.38.56.044-00.38.59.806	00.38.56.044	00.38.59.806	00.38.56.044	00.38.59.806	They drive through the country side in SOMEONE's Bristol.
1045_An_education_00.39.10.452-00.39.15.542	00.39.10.452	00.39.15.542	00.39.10.452	00.39.15.542	Sun shines on the palatial stone buildings of Oxford.
1045_An_education_00.39.16.840-00.39.22.188	00.39.16.840	00.39.22.188	00.39.16.840	00.39.22.188	SOMEONE stares at the spires.
1045_An_education_00.39.27.216-00.39.29.447	00.39.27.216	00.39.29.447	00.39.27.216	00.39.29.447	SOMEONE shutters.
1045_An_education_00.39.33.229-00.39.36.376	00.39.33.229	00.39.36.376	00.39.33.229	00.39.36.376	Later they are in a pub.
1045_An_education_00.41.13.055-00.41.15.514	00.41.13.055	00.41.15.514	00.41.13.055	00.41.15.514	SOMEONE grins and closes the book.
1045_An_education_00.41.15.814-00.41.20.681	00.41.15.814	00.41.20.681	00.41.15.814	00.41.20.681	Later she is getting ready for bed.
1045_An_education_00.41.19.481-00.41.21.272	00.41.19.481	00.41.21.272	00.41.19.377	00.41.21.377	SOMEONE's on the bed fully clothed.
1045_An_education_00.41.18.881-00.41.20.854	00.41.18.881	00.41.20.854	00.41.18.868	00.41.20.868	She comes out of the bathroom.
1045_An_education_00.41.19.654-00.41.24.732	00.41.19.654	00.41.24.732	00.41.19.654	00.41.24.732	She looks at him, shifting awkwardly.
1045_An_education_00.42.47.299-00.42.54.329	00.42.47.299	00.42.54.329	00.42.47.299	00.42.54.329	SOMEONE smiles but squirms at her discomfort.
1045_An_education_00.43.04.233-00.43.07.475	00.43.04.233	00.43.07.475	00.43.04.233	00.43.07.475	He indicates that's a yes.
1045_An_education_00.43.12.980-00.43.15.730	00.43.12.980	00.43.15.730	00.43.12.980	00.43.15.730	SOMEONE smiles and pulls her nightie off her shoulders.
1045_An_education_00.43.16.707-00.43.20.417	00.43.16.707	00.43.20.417	00.43.16.707	00.43.20.417	SOMEONE heaves a sigh.
1045_An_education_00.43.20.717-00.43.27.223	00.43.20.717	00.43.27.223	00.43.20.717	00.43.27.223	Embarrassed, SOMEONE avoids eye contact.
1045_An_education_00.43.27.223-00.43.32.334	00.43.27.223	00.43.32.334	00.43.27.223	00.43.32.334	Then SOMEONE smiles, stands and moves to her.
1045_An_education_00.43.32.334-00.43.44.321	00.43.32.334	00.43.44.321	00.43.32.334	00.43.44.321	He pulls her nightie back on.
1045_An_education_00.43.45.613-00.43.47.900	00.43.45.613	00.43.47.900	00.43.45.613	00.43.47.900	He goes to kiss her.
1045_An_education_00.43.47.900-00.43.52.498	00.43.47.900	00.43.52.498	00.43.47.900	00.43.52.498	He hugs her instead.
1045_An_education_00.43.48.200-00.43.54.844	00.43.48.200	00.43.54.844	00.43.48.200	00.43.54.844	Her arms remained by her sides.
1045_An_education_00.43.55.481-00.43.59.349	00.43.55.481	00.43.59.349	00.43.55.481	00.43.59.349	Then she puts them round him.
1045_An_education_00.43.56.081-00.43.59.358	00.43.56.081	00.43.59.358	00.43.56.081	00.43.59.358	They hold one another.
1045_An_education_00.44.00.246-00.44.02.893	00.44.00.246	00.44.02.893	00.44.00.246	00.44.02.893	Sun shines on the small village.
1045_An_education_00.44.08.246-00.44.14.706	00.44.08.246	00.44.14.706	00.44.08.246	00.44.14.706	The Bristol pulls up at some old-timbered houses.
1045_An_education_00.44.37.213-00.44.44.206	00.44.37.213	00.44.44.206	00.44.37.213	00.44.44.206	SOMEONE stands completely aghast as the men walk away.
1045_An_education_00.44.47.148-00.44.51.070	00.44.47.148	00.44.51.070	00.44.47.148	00.44.51.070	She and SOMEONE walk through a cemetery.
1045_An_education_00.45.16.798-00.45.18.131	00.45.16.798	00.45.18.131	00.45.16.465	00.45.18.465	They've slipped a picture in the back of the car.
1045_An_education_00.45.19.017-00.45.26.308	00.45.19.017	00.45.26.308	00.45.19.017	00.45.26.308	SOMEONE stops playing ball with some children and harries over.
1045_An_education_00.45.35.980-00.45.38.566	00.45.35.980	00.45.38.566	00.45.35.980	00.45.38.566	The picture, a map is sitting between people on the back seat.
1045_An_education_00.45.51.214-00.45.52.707	00.45.51.214	00.45.52.707	00.45.50.961	00.45.52.961	SOMEONE eyes him wearily.
1045_An_education_00.45.54.409-00.46.02.321	00.45.54.409	00.46.02.321	00.45.54.409	00.46.02.321	Later they arrive at SOMEONE's place.
1045_An_education_00.46.13.986-00.46.18.515	00.46.13.986	00.46.18.515	00.46.13.986	00.46.18.515	SOMEONE takes her bags and strides off.
1045_An_education_00.46.19.870-00.46.23.536	00.46.19.870	00.46.23.536	00.46.19.870	00.46.23.536	Pausing at the cab SOMEONE doesn't even look at SOMEONE.
1045_An_education_00.46.24.119-00.46.29.269	00.46.24.119	00.46.29.269	00.46.24.119	00.46.29.269	She stops angrily on the middle of the road.
1045_An_education_00.46.28.669-00.46.31.474	00.46.28.669	00.46.31.474	00.46.28.669	00.46.31.474	She turns to him.
1045_An_education_00.46.31.091-00.46.35.160	00.46.31.091	00.46.35.160	00.46.31.091	00.46.35.160	He wonders over wanting to explain.
1045_An_education_00.48.09.889-00.48.13.624	00.48.09.889	00.48.13.624	00.48.09.889	00.48.13.624	He looks at her imploringly, then grins.
1045_An_education_00.48.13.624-00.48.15.541	00.48.13.624	00.48.15.541	00.48.13.583	00.48.15.583	She can't help to grin back.
1045_An_education_00.48.15.541-00.48.18.822	00.48.15.541	00.48.18.822	00.48.15.541	00.48.18.822	He takes all of her bags.
1045_An_education_00.48.16.422-00.48.26.095	00.48.16.422	00.48.26.095	00.48.16.422	00.48.26.095	She makes a show of pulling away.
1045_An_education_00.48.27.978-00.48.31.702	00.48.27.978	00.48.31.702	00.48.27.978	00.48.31.702	He takes her hand and twirls her around.
1045_An_education_00.48.32.760-00.48.44.595	00.48.32.760	00.48.44.595	00.48.32.760	00.48.44.595	They hug and slow dance in the street.
1045_An_education_00.48.49.609-00.48.51.224	00.48.49.609	00.48.51.224	00.48.49.417	00.48.51.417	On a colonnaded balcony, SOMEONE hold up two glasses.
1045_An_education_00.48.58.139-00.49.07.221	00.48.58.139	00.49.07.221	00.48.58.139	00.49.07.221	At night the Bristol arrives back at SOMEONE's house.
1045_An_education_00.49.05.421-00.49.07.467	00.49.05.421	00.49.07.467	00.49.05.421	00.49.07.467	SOMEONE sits glumly in the passenger seat.
1045_An_education_00.49.08.763-00.49.12.792	00.49.08.763	00.49.12.792	00.49.08.763	00.49.12.792	SOMEONE looks across at her.
1045_An_education_00.49.16.965-00.49.21.121	00.49.16.965	00.49.21.121	00.49.16.965	00.49.21.121	Wearing a tight smile, she doesn't look at him.
1045_An_education_00.49.50.568-00.49.55.627	00.49.50.568	00.49.55.627	00.49.50.568	00.49.55.627	He smiles lovingly at her, looks down.
1045_An_education_00.49.55.627-00.50.17.697	00.49.55.627	00.50.17.697	00.49.55.627	00.50.17.697	Very slowly they lean together and kiss.
1045_An_education_00.50.17.864-00.50.21.213	00.50.17.864	00.50.21.213	00.50.17.864	00.50.21.213	She pulls away.
